ENTITY,DATE,PRICE
XEROX CORP,6/16/2006,13.67000008
XEROX CORP,6/19/2006,13.65999985
XEROX CORP,6/20/2006,13.61999989
XEROX CORP,6/21/2006,13.97000027
XEROX CORP,6/22/2006,13.85999966
XEROX CORP,6/23/2006,13.60000038
XEROX CORP,6/26/2006,13.75
XEROX CORP,6/27/2006,13.28999996
XEROX CORP,6/28/2006,13.53999996
XEROX CORP,6/29/2006,13.78999996
XEROX CORP,6/30/2006,13.90999985
XEROX CORP,7/3/2006,13.89000034
XEROX CORP,7/5/2006,13.93000031
XEROX CORP,7/6/2006,14.01000023
XEROX CORP,7/7/2006,14.11999989
XEROX CORP,7/10/2006,14.10000038
XEROX CORP,7/11/2006,14.17000008
XEROX CORP,7/12/2006,13.92000008
XEROX CORP,7/13/2006,13.73999977
XEROX CORP,7/14/2006,13.47999954
XEROX CORP,7/17/2006,13.63000011
XEROX CORP,7/18/2006,13.52999973
XEROX CORP,7/19/2006,13.69999981
XEROX CORP,7/20/2006,13.43999958
XEROX CORP,7/21/2006,13.31000042
XEROX CORP,7/24/2006,13.64999962
XEROX CORP,7/25/2006,14.05000019
XEROX CORP,7/26/2006,14.02999973
XEROX CORP,7/27/2006,13.84000015
XEROX CORP,7/28/2006,14.25
XEROX CORP,7/31/2006,14.09000015
XEROX CORP,8/1/2006,14.22999954
XEROX CORP,8/2/2006,14.47000027
XEROX CORP,8/3/2006,14.38000011
XEROX CORP,8/4/2006,14.40999985
XEROX CORP,8/7/2006,14.27999973
XEROX CORP,8/8/2006,14.69999981
XEROX CORP,8/9/2006,14.26000023
XEROX CORP,8/10/2006,14.47999954
XEROX CORP,8/11/2006,14.42000008
XEROX CORP,8/14/2006,14.56999969
XEROX CORP,8/15/2006,14.75
XEROX CORP,8/16/2006,14.68000031
XEROX CORP,8/17/2006,14.65999985
XEROX CORP,8/18/2006,14.80000019
XEROX CORP,8/21/2006,14.67000008
XEROX CORP,8/22/2006,14.56999969
XEROX CORP,8/23/2006,14.80000019
XEROX CORP,8/24/2006,14.71000004
XEROX CORP,8/25/2006,14.60999966
XEROX CORP,8/28/2006,14.68999958
XEROX CORP,8/29/2006,14.72999954
XEROX CORP,8/30/2006,14.77000046
XEROX CORP,8/31/2006,14.81000042
XEROX CORP,9/1/2006,14.90999985
XEROX CORP,9/5/2006,14.86999989
XEROX CORP,9/6/2006,14.93000031
XEROX CORP,9/7/2006,14.67000008
XEROX CORP,9/8/2006,14.89999962
XEROX CORP,9/11/2006,14.85000038
XEROX CORP,9/12/2006,14.98999977
XEROX CORP,9/13/2006,15
XEROX CORP,9/14/2006,14.89999962
XEROX CORP,9/15/2006,14.85000038
XEROX CORP,9/18/2006,14.97000027
XEROX CORP,9/19/2006,14.96000004
XEROX CORP,9/20/2006,15.47999954
XEROX CORP,9/21/2006,15.43999958
XEROX CORP,9/22/2006,15.28999996
XEROX CORP,9/25/2006,15.5
XEROX CORP,9/26/2006,15.71000004
XEROX CORP,9/27/2006,15.39000034
XEROX CORP,9/28/2006,15.39999962
XEROX CORP,9/29/2006,15.56000042
XEROX CORP,10/2/2006,15.36999989
XEROX CORP,10/3/2006,15.39999962
XEROX CORP,10/4/2006,15.73999977
XEROX CORP,10/5/2006,15.59000015
XEROX CORP,10/6/2006,15.68000031
XEROX CORP,10/9/2006,15.69999981
XEROX CORP,10/10/2006,15.85999966
XEROX CORP,10/11/2006,16.20999908
XEROX CORP,10/12/2006,16.26000023
XEROX CORP,10/13/2006,16.13999939
XEROX CORP,10/16/2006,16.25
XEROX CORP,10/17/2006,16.12999916
XEROX CORP,10/18/2006,16.14999962
XEROX CORP,10/19/2006,16.13999939
XEROX CORP,10/20/2006,16
XEROX CORP,10/23/2006,16.46999931
XEROX CORP,10/24/2006,16.80999947
XEROX CORP,10/25/2006,16.88999939
XEROX CORP,10/26/2006,16.87000084
XEROX CORP,10/27/2006,16.70000076
XEROX CORP,10/30/2006,16.73999977
XEROX CORP,10/31/2006,17
XEROX CORP,11/1/2006,16.96999931
XEROX CORP,11/2/2006,16.77000046
XEROX CORP,11/3/2006,16.73999977
XEROX CORP,11/6/2006,16.75
XEROX CORP,11/7/2006,16.90999985
XEROX CORP,11/8/2006,16.98999977
XEROX CORP,11/9/2006,16.90999985
XEROX CORP,11/10/2006,16.89999962
XEROX CORP,11/13/2006,16.88999939
XEROX CORP,11/14/2006,16.75
XEROX CORP,11/15/2006,16.93000031
XEROX CORP,11/16/2006,17.12000084
XEROX CORP,11/17/2006,17.13999939
XEROX CORP,11/20/2006,16.78000069
XEROX CORP,11/21/2006,16.62999916
XEROX CORP,11/22/2006,16.73999977
XEROX CORP,11/24/2006,16.62000084
XEROX CORP,11/27/2006,16.34000015
XEROX CORP,11/28/2006,16.45000076
XEROX CORP,11/29/2006,16.62999916
XEROX CORP,11/30/2006,16.5
XEROX CORP,12/1/2006,16.38999939
XEROX CORP,12/4/2006,16.64999962
XEROX CORP,12/5/2006,16.71999931
XEROX CORP,12/6/2006,16.87000084
XEROX CORP,12/7/2006,16.81999969
XEROX CORP,12/8/2006,16.97999954
XEROX CORP,12/11/2006,16.98999977
XEROX CORP,12/12/2006,17.07999992
XEROX CORP,12/13/2006,17.03000069
XEROX CORP,12/14/2006,17.17000008
XEROX CORP,12/15/2006,17.10000038
XEROX CORP,12/18/2006,17.03000069
XEROX CORP,12/19/2006,17.21999931
XEROX CORP,12/20/2006,17
XEROX CORP,12/21/2006,17.12999916
XEROX CORP,12/22/2006,17.11000061
XEROX CORP,12/26/2006,17.09000015
XEROX CORP,12/27/2006,17.18000031
XEROX CORP,12/28/2006,17.10000038
XEROX CORP,12/29/2006,16.95000076
XEROX CORP,1/3/2007,16.89999962
XEROX CORP,1/4/2007,16.88999939
XEROX CORP,1/5/2007,16.72999954
XEROX CORP,1/8/2007,17.01000023
XEROX CORP,1/9/2007,16.95999908
XEROX CORP,1/10/2007,16.95999908
XEROX CORP,1/11/2007,17.28000069
XEROX CORP,1/12/2007,17.01000023
XEROX CORP,1/16/2007,17.20999908
XEROX CORP,1/17/2007,17
XEROX CORP,1/18/2007,16.84000015
XEROX CORP,1/19/2007,16.87000084
XEROX CORP,1/22/2007,16.70000076
XEROX CORP,1/23/2007,16.53000069
XEROX CORP,1/24/2007,16.97999954
XEROX CORP,1/25/2007,16.90999985
XEROX CORP,1/26/2007,17.03000069
XEROX CORP,1/29/2007,17.02000046
XEROX CORP,1/30/2007,17.17000008
XEROX CORP,1/31/2007,17.20000076
XEROX CORP,2/1/2007,17.25
XEROX CORP,2/2/2007,17.22999954
XEROX CORP,2/5/2007,17.29000092
XEROX CORP,2/6/2007,17.27000046
XEROX CORP,2/7/2007,17.32999992
XEROX CORP,2/8/2007,17.32999992
XEROX CORP,2/9/2007,17.40999985
XEROX CORP,2/12/2007,17.37999916
XEROX CORP,2/13/2007,17.68000031
XEROX CORP,2/14/2007,17.93000031
XEROX CORP,2/15/2007,18.04999924
XEROX CORP,2/16/2007,18.09000015
XEROX CORP,2/20/2007,18.05999947
XEROX CORP,2/21/2007,17.96999931
XEROX CORP,2/22/2007,17.98999977
XEROX CORP,2/23/2007,17.87999916
XEROX CORP,2/26/2007,17.90999985
XEROX CORP,2/27/2007,17.22999954
XEROX CORP,2/28/2007,17.27000046
XEROX CORP,3/1/2007,17.17000008
XEROX CORP,3/2/2007,16.87999916
XEROX CORP,3/5/2007,16.76000023
XEROX CORP,3/6/2007,16.88999939
XEROX CORP,3/7/2007,16.79999924
XEROX CORP,3/8/2007,16.87000084
XEROX CORP,3/9/2007,17.04999924
XEROX CORP,3/12/2007,17.28000069
XEROX CORP,3/13/2007,16.81999969
XEROX CORP,3/14/2007,16.84000015
XEROX CORP,3/15/2007,16.87000084
XEROX CORP,3/16/2007,16.75
XEROX CORP,3/19/2007,16.85000038
XEROX CORP,3/20/2007,16.95999908
XEROX CORP,3/21/2007,17.07999992
XEROX CORP,3/22/2007,17.42000008
XEROX CORP,3/23/2007,17.34000015
XEROX CORP,3/26/2007,17.19000053
XEROX CORP,3/27/2007,17.23999977
XEROX CORP,3/28/2007,16.93000031
XEROX CORP,3/29/2007,17
XEROX CORP,3/30/2007,16.88999939
XEROX CORP,4/2/2007,17.07999992
XEROX CORP,4/3/2007,17.15999985
XEROX CORP,4/4/2007,17.37000084
XEROX CORP,4/5/2007,17.34000015
XEROX CORP,4/9/2007,17.29999924
XEROX CORP,4/10/2007,17.36000061
XEROX CORP,4/11/2007,17.37000084
XEROX CORP,4/12/2007,17.45000076
XEROX CORP,4/13/2007,17.65999985
XEROX CORP,4/16/2007,17.92000008
XEROX CORP,4/17/2007,17.97999954
XEROX CORP,4/18/2007,18.13999939
XEROX CORP,4/19/2007,18.07999992
XEROX CORP,4/20/2007,18.60000038
XEROX CORP,4/23/2007,17.98999977
XEROX CORP,4/24/2007,18.17000008
XEROX CORP,4/25/2007,18.37000084
XEROX CORP,4/26/2007,18.46999931
XEROX CORP,4/27/2007,18.21999931
XEROX CORP,4/30/2007,18.5
XEROX CORP,5/1/2007,18.43000031
XEROX CORP,5/2/2007,18.29999924
XEROX CORP,5/3/2007,18.07999992
XEROX CORP,5/4/2007,18.09000015
XEROX CORP,5/7/2007,18.14999962
XEROX CORP,5/8/2007,18.11000061
XEROX CORP,5/9/2007,18.04999924
XEROX CORP,5/10/2007,17.69000053
XEROX CORP,5/11/2007,17.93000031
XEROX CORP,5/14/2007,17.90999985
XEROX CORP,5/15/2007,17.79999924
XEROX CORP,5/16/2007,18.22999954
XEROX CORP,5/17/2007,17.84000015
XEROX CORP,5/18/2007,18.28000069
XEROX CORP,5/21/2007,18.32999992
XEROX CORP,5/22/2007,18.64999962
XEROX CORP,5/23/2007,18.76000023
XEROX CORP,5/24/2007,18.40999985
XEROX CORP,5/25/2007,18.70000076
XEROX CORP,5/29/2007,18.98999977
XEROX CORP,5/30/2007,18.90999985
XEROX CORP,5/31/2007,18.87000084
XEROX CORP,6/1/2007,18.96999931
XEROX CORP,6/4/2007,18.97999954
XEROX CORP,6/5/2007,19.01000023
XEROX CORP,6/6/2007,19.01000023
XEROX CORP,6/7/2007,18.76000023
XEROX CORP,6/8/2007,19.26000023
XEROX CORP,6/11/2007,19.29999924
XEROX CORP,6/12/2007,18.84000015
XEROX CORP,6/13/2007,19.15999985
XEROX CORP,6/14/2007,19.01000023
XEROX CORP,6/15/2007,18.88999939
XEROX CORP,6/18/2007,19.39999962
XEROX CORP,6/19/2007,19.28000069
XEROX CORP,6/20/2007,19.15999985
XEROX CORP,6/21/2007,19.22999954
XEROX CORP,6/22/2007,19
XEROX CORP,6/25/2007,18.95000076
XEROX CORP,6/26/2007,18.60000038
XEROX CORP,6/27/2007,18.54999924
XEROX CORP,6/28/2007,18.54000092
XEROX CORP,6/29/2007,18.47999954
XEROX CORP,7/2/2007,18.69000053
XEROX CORP,7/3/2007,18.86000061
XEROX CORP,7/5/2007,19.05999947
XEROX CORP,7/6/2007,19.13999939
XEROX CORP,7/9/2007,19.07999992
XEROX CORP,7/10/2007,19.67000008
XEROX CORP,7/11/2007,19.46999931
XEROX CORP,7/12/2007,19.89999962
XEROX CORP,7/13/2007,19.89999962
XEROX CORP,7/16/2007,19.79000092
XEROX CORP,7/17/2007,19.69000053
XEROX CORP,7/18/2007,19.71999931
XEROX CORP,7/19/2007,19.79999924
XEROX CORP,7/20/2007,19.56999969
XEROX CORP,7/23/2007,19.70999908
XEROX CORP,7/24/2007,19.32999992
XEROX CORP,7/25/2007,18.21999931
XEROX CORP,7/26/2007,17.62000084
XEROX CORP,7/27/2007,17.11000061
XEROX CORP,7/30/2007,17.81999969
XEROX CORP,7/31/2007,17.45999908
XEROX CORP,8/1/2007,17.65999985
XEROX CORP,8/2/2007,17.65999985
XEROX CORP,8/3/2007,16.90999985
XEROX CORP,8/6/2007,16.85000038
XEROX CORP,8/7/2007,16.35000038
XEROX CORP,8/8/2007,16.69000053
XEROX CORP,8/9/2007,16.04999924
XEROX CORP,8/10/2007,16.06999969
XEROX CORP,8/13/2007,16.46999931
XEROX CORP,8/14/2007,16.31999969
XEROX CORP,8/15/2007,15.97999954
XEROX CORP,8/16/2007,15.78999996
XEROX CORP,8/17/2007,16.20999908
XEROX CORP,8/20/2007,15.92000008
XEROX CORP,8/21/2007,16.38999939
XEROX CORP,8/22/2007,16.67000008
XEROX CORP,8/23/2007,16.72999954
XEROX CORP,8/24/2007,16.85000038
XEROX CORP,8/27/2007,16.85000038
XEROX CORP,8/28/2007,16.47999954
XEROX CORP,8/29/2007,16.94000053
XEROX CORP,8/30/2007,16.90999985
XEROX CORP,8/31/2007,17.12999916
XEROX CORP,9/4/2007,17.21999931
XEROX CORP,9/5/2007,16.87999916
XEROX CORP,9/6/2007,17.12999916
XEROX CORP,9/7/2007,17.02000046
XEROX CORP,9/10/2007,16.86000061
XEROX CORP,9/11/2007,17.10000038
XEROX CORP,9/12/2007,16.80999947
XEROX CORP,9/13/2007,17.15999985
XEROX CORP,9/14/2007,16.98999977
XEROX CORP,9/17/2007,16.55999947
XEROX CORP,9/18/2007,16.84000015
XEROX CORP,9/19/2007,17.07999992
XEROX CORP,9/20/2007,16.92000008
XEROX CORP,9/21/2007,17.02000046
XEROX CORP,9/24/2007,16.94000053
XEROX CORP,9/25/2007,16.89999962
XEROX CORP,9/26/2007,17.29999924
XEROX CORP,9/27/2007,17.37000084
XEROX CORP,9/28/2007,17.34000015
XEROX CORP,10/1/2007,17.47999954
XEROX CORP,10/2/2007,17.43000031
XEROX CORP,10/3/2007,17.29999924
XEROX CORP,10/4/2007,17.35000038
XEROX CORP,10/5/2007,17.54000092
XEROX CORP,10/8/2007,17.48999977
XEROX CORP,10/9/2007,17.68000031
XEROX CORP,10/10/2007,17.30999947
XEROX CORP,10/11/2007,17.05999947
XEROX CORP,10/12/2007,17.23999977
XEROX CORP,10/15/2007,17.17000008
XEROX CORP,10/16/2007,16.90999985
XEROX CORP,10/17/2007,17.06999969
XEROX CORP,10/18/2007,17.20999908
XEROX CORP,10/19/2007,16.67000008
XEROX CORP,10/22/2007,17.18000031
XEROX CORP,10/23/2007,17
XEROX CORP,10/24/2007,16.75
XEROX CORP,10/25/2007,16.54999924
XEROX CORP,10/26/2007,16.88999939
XEROX CORP,10/29/2007,17.04000092
XEROX CORP,10/30/2007,17.12999916
XEROX CORP,10/31/2007,17.44000053
XEROX CORP,11/1/2007,17.05999947
XEROX CORP,11/2/2007,17.19000053
XEROX CORP,11/5/2007,17.04999924
XEROX CORP,11/6/2007,17.04000092
XEROX CORP,11/7/2007,16.37999916
XEROX CORP,11/8/2007,16.18000031
XEROX CORP,11/9/2007,15.88000011
XEROX CORP,11/12/2007,15.90999985
XEROX CORP,11/13/2007,16.14999962
XEROX CORP,11/14/2007,16.05999947
XEROX CORP,11/15/2007,15.81999969
XEROX CORP,11/16/2007,15.81999969
XEROX CORP,11/19/2007,16.07999992
XEROX CORP,11/20/2007,16.22999954
XEROX CORP,11/21/2007,16.09000015
XEROX CORP,11/23/2007,16.55999947
XEROX CORP,11/26/2007,16.20999908
XEROX CORP,11/27/2007,16.29999924
XEROX CORP,11/28/2007,16.88999939
XEROX CORP,11/29/2007,16.73999977
XEROX CORP,11/30/2007,16.87999916
XEROX CORP,12/3/2007,16.65999985
XEROX CORP,12/4/2007,16.72999954
XEROX CORP,12/5/2007,16.79999924
XEROX CORP,12/6/2007,17.56999969
XEROX CORP,12/7/2007,17.54999924
XEROX CORP,12/10/2007,17.63999939
XEROX CORP,12/11/2007,16.85000038
XEROX CORP,12/12/2007,16.65999985
XEROX CORP,12/13/2007,16.64999962
XEROX CORP,12/14/2007,16.17000008
XEROX CORP,12/17/2007,15.93000031
XEROX CORP,12/18/2007,15.90999985
XEROX CORP,12/19/2007,15.82999992
XEROX CORP,12/20/2007,16.23999977
XEROX CORP,12/21/2007,16.44000053
XEROX CORP,12/24/2007,16.37999916
XEROX CORP,12/26/2007,16.48999977
XEROX CORP,12/27/2007,16.19000053
XEROX CORP,12/28/2007,16.34000015
XEROX CORP,12/31/2007,16.19000053
YAHOO INC,1/3/2006,40.90999985
YAHOO INC,1/4/2006,40.97000122
YAHOO INC,1/5/2006,41.52999878
YAHOO INC,1/6/2006,43.20999908
YAHOO INC,1/9/2006,43.41999817
YAHOO INC,1/10/2006,42.97999954
YAHOO INC,1/11/2006,41.86999893
YAHOO INC,1/12/2006,40.88999939
YAHOO INC,1/13/2006,39.90000153
YAHOO INC,1/17/2006,40.11000061
YAHOO INC,1/18/2006,35.17990112
YAHOO INC,1/19/2006,34.33000183
YAHOO INC,1/20/2006,33.74000168
YAHOO INC,1/23/2006,34.16999817
YAHOO INC,1/24/2006,34.86999893
YAHOO INC,1/25/2006,34.49000168
YAHOO INC,1/26/2006,35.16849899
YAHOO INC,1/27/2006,35.09000015
YAHOO INC,1/30/2006,35.04999924
YAHOO INC,1/31/2006,34.375
YAHOO INC,2/1/2006,35
YAHOO INC,2/2/2006,34.25
YAHOO INC,2/3/2006,33.54000092
YAHOO INC,2/6/2006,32.91999817
YAHOO INC,2/7/2006,33.02000046
YAHOO INC,2/8/2006,33
YAHOO INC,2/9/2006,32.5
YAHOO INC,2/10/2006,32.50999832
YAHOO INC,2/13/2006,32.04000092
YAHOO INC,2/14/2006,32.72000122
YAHOO INC,2/15/2006,33.02000046
YAHOO INC,2/16/2006,32.75
YAHOO INC,2/17/2006,32.75999832
YAHOO INC,2/21/2006,32.38999939
YAHOO INC,2/22/2006,33.15999985
YAHOO INC,2/23/2006,33.15000153
YAHOO INC,2/24/2006,33.00999832
YAHOO INC,2/27/2006,32.74000168
YAHOO INC,2/28/2006,32.06000137
YAHOO INC,3/1/2006,32.18000031
YAHOO INC,3/2/2006,31.70000076
YAHOO INC,3/3/2006,31.45000076
YAHOO INC,3/6/2006,31.56999969
YAHOO INC,3/7/2006,31.43000031
YAHOO INC,3/8/2006,30.98999977
YAHOO INC,3/9/2006,30.28000069
YAHOO INC,3/10/2006,30.57999992
YAHOO INC,3/13/2006,30.14999962
YAHOO INC,3/14/2006,30.98999977
YAHOO INC,3/15/2006,30.53000069
YAHOO INC,3/16/2006,30.12999916
YAHOO INC,3/17/2006,30.06999969
YAHOO INC,3/20/2006,30.44000053
YAHOO INC,3/21/2006,30.11000061
YAHOO INC,3/22/2006,30.75
YAHOO INC,3/23/2006,31.82999992
YAHOO INC,3/24/2006,31.77000046
YAHOO INC,3/27/2006,31.45000076
YAHOO INC,3/28/2006,32.38999939
YAHOO INC,3/29/2006,32.56000137
YAHOO INC,3/30/2006,32.41999817
YAHOO INC,3/31/2006,32.25999832
YAHOO INC,4/3/2006,31.88800049
YAHOO INC,4/4/2006,32.09999847
YAHOO INC,4/5/2006,32.11000061
YAHOO INC,4/6/2006,32.79000092
YAHOO INC,4/7/2006,32.27000046
YAHOO INC,4/10/2006,32.54999924
YAHOO INC,4/11/2006,31.38999939
YAHOO INC,4/12/2006,31.10000038
YAHOO INC,4/13/2006,31.12999916
YAHOO INC,4/17/2006,30.96999931
YAHOO INC,4/18/2006,31.29999924
YAHOO INC,4/19/2006,33.54000092
YAHOO INC,4/20/2006,33.36999893
YAHOO INC,4/21/2006,32.88999939
YAHOO INC,4/24/2006,33.00999832
YAHOO INC,4/25/2006,31.98999977
YAHOO INC,4/26/2006,33
YAHOO INC,4/27/2006,33.20000076
YAHOO INC,4/28/2006,32.77999878
YAHOO INC,5/1/2006,32.08000183
YAHOO INC,5/2/2006,31.85000038
YAHOO INC,5/3/2006,32.16999817
YAHOO INC,5/4/2006,32.18999863
YAHOO INC,5/5/2006,32.65999985
YAHOO INC,5/8/2006,32.86999893
YAHOO INC,5/9/2006,32.49000168
YAHOO INC,5/10/2006,32.09000015
YAHOO INC,5/11/2006,30.98999977
YAHOO INC,5/12/2006,30.80999947
YAHOO INC,5/15/2006,31.03000069
YAHOO INC,5/16/2006,30.96999931
YAHOO INC,5/17/2006,30.11000061
YAHOO INC,5/18/2006,29
YAHOO INC,5/19/2006,29.53000069
YAHOO INC,5/22/2006,30.45999908
YAHOO INC,5/23/2006,30.76000023
YAHOO INC,5/24/2006,31.79000092
YAHOO INC,5/25/2006,32.91999817
YAHOO INC,5/26/2006,33.02000046
YAHOO INC,5/30/2006,32
YAHOO INC,5/31/2006,31.59000015
YAHOO INC,6/1/2006,31.98999977
YAHOO INC,6/2/2006,31.52000046
YAHOO INC,6/5/2006,30.81999969
YAHOO INC,6/6/2006,30.70000076
YAHOO INC,6/7/2006,30.54000092
YAHOO INC,6/8/2006,30.45000076
YAHOO INC,6/9/2006,30.37000084
YAHOO INC,6/12/2006,29.78000069
YAHOO INC,6/13/2006,29.64999962
YAHOO INC,6/14/2006,29.62000084
YAHOO INC,6/15/2006,30.79000092
YAHOO INC,6/16/2006,30.36000061
YAHOO INC,6/19/2006,30.35000038
YAHOO INC,6/20/2006,30.60000038
YAHOO INC,6/21/2006,31.05999947
YAHOO INC,6/22/2006,30.68000031
YAHOO INC,6/23/2006,31.37000084
YAHOO INC,6/26/2006,31.54999924
YAHOO INC,6/27/2006,31.51000023
YAHOO INC,6/28/2006,31.92000008
YAHOO INC,6/29/2006,32.97000122
YAHOO INC,6/30/2006,33
YAHOO INC,7/3/2006,33.29999924
YAHOO INC,7/5/2006,32.47000122
YAHOO INC,7/6/2006,33.11000061
YAHOO INC,7/7/2006,32.5
YAHOO INC,7/10/2006,32.84999847
YAHOO INC,7/11/2006,33.16999817
YAHOO INC,7/12/2006,33.38000107
YAHOO INC,7/13/2006,32.22999954
YAHOO INC,7/14/2006,32.08000183
YAHOO INC,7/17/2006,31.84000015
YAHOO INC,7/18/2006,32.24000168
YAHOO INC,7/19/2006,25.20000076
YAHOO INC,7/20/2006,25.27000046
YAHOO INC,7/21/2006,25.88999939
YAHOO INC,7/24/2006,26.94000053
YAHOO INC,7/25/2006,26.95000076
YAHOO INC,7/26/2006,27.07999992
YAHOO INC,7/27/2006,26.70000076
YAHOO INC,7/28/2006,27.46999931
YAHOO INC,7/31/2006,27.13999939
YAHOO INC,8/1/2006,26.94000053
YAHOO INC,8/2/2006,26.62999916
YAHOO INC,8/3/2006,26.89999962
YAHOO INC,8/4/2006,26.98999977
YAHOO INC,8/7/2006,27.07999992
YAHOO INC,8/8/2006,27.44000053
YAHOO INC,8/9/2006,27.21999931
YAHOO INC,8/10/2006,27.48999977
YAHOO INC,8/11/2006,27.5
YAHOO INC,8/14/2006,27.26000023
YAHOO INC,8/15/2006,28.17000008
YAHOO INC,8/16/2006,28.38999939
YAHOO INC,8/17/2006,28.90999985
YAHOO INC,8/18/2006,29.78000069
YAHOO INC,8/21/2006,28.89999962
YAHOO INC,8/22/2006,29.26000023
YAHOO INC,8/23/2006,28.70000076
YAHOO INC,8/24/2006,28.98999977
YAHOO INC,8/25/2006,28.77000046
YAHOO INC,8/28/2006,28.90999985
YAHOO INC,8/29/2006,28.95999908
YAHOO INC,8/30/2006,29.02000046
YAHOO INC,8/31/2006,28.82999992
YAHOO INC,9/1/2006,29.48999977
YAHOO INC,9/5/2006,29.06999969
YAHOO INC,9/6/2006,28.5
YAHOO INC,9/7/2006,27.86000061
YAHOO INC,9/8/2006,28.13999939
YAHOO INC,9/11/2006,28.61000061
YAHOO INC,9/12/2006,29.09000015
YAHOO INC,9/13/2006,29.17000008
YAHOO INC,9/14/2006,29.03000069
YAHOO INC,9/15/2006,29.31999969
YAHOO INC,9/18/2006,29
YAHOO INC,9/19/2006,25.75
YAHOO INC,9/20/2006,25.63999939
YAHOO INC,9/21/2006,25.34000015
YAHOO INC,9/22/2006,25.52000046
YAHOO INC,9/25/2006,25.29000092
YAHOO INC,9/26/2006,25.04999924
YAHOO INC,9/27/2006,24.64999962
YAHOO INC,9/28/2006,25.32999992
YAHOO INC,9/29/2006,25.28000069
YAHOO INC,10/2/2006,24.87999916
YAHOO INC,10/3/2006,24.84000015
YAHOO INC,10/4/2006,25.20999908
YAHOO INC,10/5/2006,25.18000031
YAHOO INC,10/6/2006,25.46999931
YAHOO INC,10/9/2006,25.03000069
YAHOO INC,10/10/2006,24.46999931
YAHOO INC,10/11/2006,24.23999977
YAHOO INC,10/12/2006,24.12000084
YAHOO INC,10/13/2006,24.42000008
YAHOO INC,10/16/2006,24.18000031
YAHOO INC,10/17/2006,24.14999962
YAHOO INC,10/18/2006,22.98999977
YAHOO INC,10/19/2006,23.13999939
YAHOO INC,10/20/2006,23.20999908
YAHOO INC,10/23/2006,23.37000084
YAHOO INC,10/24/2006,23.53000069
YAHOO INC,10/25/2006,24.48999977
YAHOO INC,10/26/2006,25.28000069
YAHOO INC,10/27/2006,25.34000015
YAHOO INC,10/30/2006,25.95000076
YAHOO INC,10/31/2006,26.34000015
YAHOO INC,11/1/2006,25.98999977
YAHOO INC,11/2/2006,26.53000069
YAHOO INC,11/3/2006,26.18000031
YAHOO INC,11/6/2006,26.59000015
YAHOO INC,11/7/2006,26.61000061
YAHOO INC,11/8/2006,26.89999962
YAHOO INC,11/9/2006,27.45000076
YAHOO INC,11/10/2006,27.38999939
YAHOO INC,11/13/2006,27.39999962
YAHOO INC,11/14/2006,27.23999977
YAHOO INC,11/15/2006,27.14999962
YAHOO INC,11/16/2006,26.63999939
YAHOO INC,11/17/2006,26.90999985
YAHOO INC,11/20/2006,26.71999931
YAHOO INC,11/21/2006,27.13999939
YAHOO INC,11/22/2006,28.48999977
YAHOO INC,11/24/2006,28.03000069
YAHOO INC,11/27/2006,27.27000046
YAHOO INC,11/28/2006,27
YAHOO INC,11/29/2006,27.04000092
YAHOO INC,11/30/2006,27.01000023
YAHOO INC,12/1/2006,26.48999977
YAHOO INC,12/4/2006,26.88999939
YAHOO INC,12/5/2006,27.43000031
YAHOO INC,12/6/2006,26.86000061
YAHOO INC,12/7/2006,26.62999916
YAHOO INC,12/8/2006,26.34000015
YAHOO INC,12/11/2006,26.48999977
YAHOO INC,12/12/2006,26.75
YAHOO INC,12/13/2006,26.60000038
YAHOO INC,12/14/2006,26.87000084
YAHOO INC,12/15/2006,26.89999962
YAHOO INC,12/18/2006,26.29999924
YAHOO INC,12/19/2006,26.40999985
YAHOO INC,12/20/2006,25.59000015
YAHOO INC,12/21/2006,25.47999954
YAHOO INC,12/22/2006,25.54999924
YAHOO INC,12/26/2006,25.45000076
YAHOO INC,12/27/2006,25.75
YAHOO INC,12/28/2006,25.36000061
YAHOO INC,12/29/2006,25.54000092
YAHOO INC,1/3/2007,25.61000061
YAHOO INC,1/4/2007,26.85000038
YAHOO INC,1/5/2007,27.73999977
YAHOO INC,1/8/2007,27.92000008
YAHOO INC,1/9/2007,27.57999992
YAHOO INC,1/10/2007,28.70000076
YAHOO INC,1/11/2007,29.20000076
YAHOO INC,1/12/2007,29.45000076
YAHOO INC,1/16/2007,29.29000092
YAHOO INC,1/17/2007,29.04999924
YAHOO INC,1/18/2007,28.12000084
YAHOO INC,1/19/2007,27.63899994
YAHOO INC,1/22/2007,27.42000008
YAHOO INC,1/23/2007,26.95999908
YAHOO INC,1/24/2007,28.94000053
YAHOO INC,1/25/2007,28.20999908
YAHOO INC,1/26/2007,28.04000092
YAHOO INC,1/29/2007,27.87000084
YAHOO INC,1/30/2007,28.04000092
YAHOO INC,1/31/2007,28.30999947
YAHOO INC,2/1/2007,28.35000038
YAHOO INC,2/2/2007,28.77000046
YAHOO INC,2/5/2007,28.55999947
YAHOO INC,2/6/2007,29.35000038
YAHOO INC,2/7/2007,29.88999939
YAHOO INC,2/8/2007,30.07999992
YAHOO INC,2/9/2007,29.73999977
YAHOO INC,2/12/2007,29.17000008
YAHOO INC,2/13/2007,29.55999947
YAHOO INC,2/14/2007,30.65999985
YAHOO INC,2/15/2007,31.25
YAHOO INC,2/16/2007,31.90999985
